,group,names,scores,logfoldchanges,pvals,pvals_adj
1295,treated,FAM104A,-6.0416765,-0.36928454,1.5252117041097659e-09,7.025158949008912e-09
1296,treated,FAM86A,-6.041811,-0.3623693,1.5239375257340651e-09,7.021515575132351e-09
1297,treated,STX7,-6.0434966,-0.34717426,1.508097565102931e-09,6.950737017467743e-09
1298,treated,OGG,-6.046597,-0.7652354,1.4793702448456419e-09,6.822662138399514e-09
1299,treated,ANAPC10,-6.049698,-0.58656687,1.451176520405444e-09,6.694761014137115e-09
1300,treated,RPP40,-6.051181,-0.5066587,1.4378783667695913e-09,6.635518712574055e-09
1301,treated,ALDH7A,-6.05172,-0.6386758,1.4330721838648576e-09,6.615439954232564e-09
1302,treated,TMEM222,-6.0521245,-0.4096177,1.4294778258674127e-09,6.600944316970207e-09
1303,treated,LIN7C,-6.0523944,-1.2070957,1.4270864704090481e-09,6.5919963725315595e-09
1304,treated,RAP2B,-6.0538774,-0.8612331,1.4140035504255867e-09,6.533640570678736e-09
1305,treated,YWHAH,-6.0573826,-0.8141494,1.3835432707322224e-09,6.396961759554774e-09
1306,treated,DPP,-6.0588655,-1.0040128,1.370849634780082e-09,6.3402886354628105e-09
1307,treated,PNRC,-6.061427,-0.40956765,1.3491911372506918e-09,6.242103026592503e-09
1308,treated,ZMAT5,-6.0616293,-0.4145261,1.3474955332861132e-09,6.236243659144522e-09
1309,treated,MYO10,-6.062236,-0.43381166,1.3424211748172441e-09,6.214738614987e-09
1310,treated,SBF2-AS,-6.063584,-1.1093324,1.3312114193406797e-09,6.1648069935815034e-09
1311,treated,ZNF358,-6.067089,-1.3547745,1.3024913640666215e-09,6.033727925602851e-09
1312,treated,SPAG7,-6.067426,-0.450394,1.2997618665973774e-09,6.023003649678918e-09
1313,treated,PBX2,-6.0712686,-1.2489066,1.2690370077547966e-09,5.882502646472952e-09
1314,treated,RARRES2,-6.073695,-0.6418408,1.2499978598250507e-09,5.796097287484887e-09
1315,treated,C1D,-6.076796,-0.38771832,1.2260748985408416e-09,5.686983857515324e-09
1316,treated,TMEM179B,-6.0774026,-0.3961982,1.2214468074827705e-09,5.667325991807031e-09
1317,treated,TCP,-6.081717,-0.41769195,1.189023576430576e-09,5.518649189616458e-09
1318,treated,RNF,-6.081919,-0.64415896,1.1875245059104448e-09,5.513452434469834e-09
1319,treated,TFPT,-6.0821886,-0.5410179,1.185528611099979e-09,5.505944958934131e-09
1320,treated,RBMXL,-6.0821886,-0.90552706,1.185528611099979e-09,5.505944958934131e-09
1321,treated,USP32,-6.0831323,-0.4396337,1.1785687003140195e-09,5.477121954897132e-09
1322,treated,DDX4,-6.087514,-0.44637623,1.1467732037681917e-09,5.33106468239263e-09
1323,treated,PCED1B,-6.088188,-1.547781,1.1419564096356848e-09,5.310371374344247e-09
1324,treated,TUBB6,-6.090952,-0.533431,1.1224129555854916e-09,5.221160393907927e-09
1325,treated,ELN,-6.090952,-3.79503,1.1224129555854916e-09,5.221160393907927e-09
1326,treated,TFR2,-6.092165,-0.6866846,1.1139362706091374e-09,5.185048649741186e-09
1327,treated,RTN4,-6.0930414,-0.44726872,1.107853071025303e-09,5.158385398314548e-09
1328,treated,STRN3,-6.0950637,-1.0184624,1.093938272799291e-09,5.095227878307467e-09
1329,treated,SERINC3,-6.0955358,-0.380843,1.0907160886225597e-09,5.081848733524539e-09
1330,treated,CTDSP,-6.0966816,-0.9535577,1.0829292615691193e-09,5.04718666745428e-09
1331,treated,KDSR,-6.100456,-0.66007483,1.0576599822962054e-09,4.930996106104734e-09
1332,treated,ARHGEF35,-6.102142,-0.7406095,1.0465655512248064e-09,4.880837801796819e-09
1333,treated,C1orf172,-6.1024785,-0.46022892,1.0443603217799277e-09,4.8721169168879326e-09
1334,treated,CHTF18,-6.104029,-1.7953738,1.034274486182986e-09,4.8266142688539346e-09
1335,treated,TCTN,-6.1045685,-0.6108211,1.0307886820733785e-09,4.8118924278478434e-09
1336,treated,RHOF,-6.106658,-0.46419972,1.0173890689187872e-09,4.750866950362408e-09
1337,treated,BAIAP2,-6.1076016,-0.5190811,1.011393448646745e-09,4.7243875267549006e-09
1338,treated,FAM32A,-6.108208,-0.3847598,1.0075573296340998e-09,4.707981708759723e-09
1339,treated,SLC35A2,-6.108613,-0.42656797,1.0050078030015691e-09,4.697579090774784e-09
1340,treated,SLC6A,-6.111444,-0.86687106,9.873364254314766e-10,4.616464908098526e-09
1341,treated,TP53I,-6.1138706,-0.9444441,9.724309878471853e-10,4.548235312325489e-09
1342,treated,FIG4,-6.1154885,-1.4981863,9.626161760580258e-10,4.503779224235425e-09
1343,treated,NABP,-6.1200724,-1.1474577,9.353292050121376e-10,4.377521419399802e-09
1344,treated,OSER,-6.1227684,-0.43262893,9.196319699787043e-10,4.305441941923496e-09
1345,treated,MOV10,-6.133352,-0.84845906,8.60466157438592e-10,4.029743538478124e-09
1346,treated,RNF24,-6.135104,-0.73995894,8.510331717829614e-10,3.98685172545132e-09
1347,treated,LINC0096,-6.1427217,-0.6123989,8.111944703216425e-10,3.801444064080654e-09
1348,treated,VPS45,-6.143261,-0.43025106,8.084440320996787e-10,3.789776991765332e-09
1349,treated,LLGL2,-6.1440697,-0.6177983,8.043354219817064e-10,3.771733576069106e-09
1350,treated,MAP4K2,-6.1469007,-0.98837864,7.901150474590233e-10,3.7062465686489757e-09
1351,treated,RP4-792G4.2,-6.1512823,-0.4885264,7.68589481919262e-10,3.606439248062872e-09
1352,treated,HCFC1R,-6.1516194,-0.45098191,7.669575698013752e-10,3.599944252052191e-09
1353,treated,CKMT1A,-6.1516194,-0.5873741,7.669575698013752e-10,3.599944252052191e-09
1354,treated,AC005152.3,-6.1610565,-0.73158574,7.226117284841051e-10,3.396181642409772e-09
1355,treated,RQCD,-6.161798,-0.5855036,7.192353924383105e-10,3.3814068983867774e-09
1356,treated,GALNT14,-6.162135,-1.0951996,7.177057862940097e-10,3.375307600784644e-09
1357,treated,ATAD,-6.1625395,-0.7580186,7.158744474263089e-10,3.3677848721266174e-09
1358,treated,CGREF,-6.1626067,-1.0208318,7.155696677989183e-10,3.367441195742837e-09
1359,treated,KLK8,-6.1630116,-0.47143093,7.137436464779023e-10,3.359936077297336e-09
1360,treated,NDRG2,-6.165236,-1.1432625,7.037814928292135e-10,3.314112979194469e-09
1361,treated,SIX,-6.1659775,-2.5067933,7.004910182157941e-10,3.2996873506359544e-09
1362,treated,PLCB3,-6.1663146,-1.1407673,6.990003138635368e-10,3.2937329964542528e-09
1363,treated,TRUB2,-6.168202,-0.46816963,6.907093866688028e-10,3.2557213127054955e-09
1364,treated,NFKBIE,-6.169415,-1.2929219,6.854302479642179e-10,3.2318859063647028e-09
1365,treated,LIF,-6.169685,-1.2567046,6.842624627143874e-10,3.227426844584705e-09
1366,treated,NELFE,-6.171707,-0.45926836,6.755657280567717e-10,3.188477154959729e-09
1367,treated,GCAT,-6.17292,-0.5806004,6.703995472251307e-10,3.1651222288094862e-09
1368,treated,PTPN12,-6.1752124,-0.66860545,6.607461579540266e-10,3.120560015400687e-09
1369,treated,AAMDC,-6.1779084,-0.50261164,6.495627726022832e-10,3.0697386053516685e-09
1370,treated,RAD9A,-6.1782455,-0.575209,6.481779008454347e-10,3.064190388772237e-09
1371,treated,PRPF38B,-6.1782455,-0.45976385,6.481779008454347e-10,3.064190388772237e-09
1372,treated,API5,-6.1911206,-0.5056981,5.973794512894491e-10,2.8277257935303826e-09
1373,treated,EGLN2,-6.1912556,-0.35151166,5.96868647429255e-10,2.826228473262279e-09
1374,treated,ZNF277,-6.1924686,-0.46655,5.922905493910623e-10,2.805464883882307e-09
1375,treated,LZTR,-6.1935472,-0.84588724,5.882499059431652e-10,2.7872343114333473e-09
1376,treated,ACAD8,-6.1953,-1.8705269,5.817411582948914e-10,2.7581933156089273e-09
1377,treated,FKBP,-6.1992097,-0.79730827,5.67473843811372e-10,2.691426207006155e-09
1378,treated,RP11-390E23.6,-6.2021756,-0.5969465,5.568786895481145e-10,2.6420375829295463e-09
1379,treated,PPP1R37,-6.2024455,-2.1132479,5.559251219169246e-10,2.6383748764522365e-09
1380,treated,TSNAX,-6.2037935,-0.49216133,5.511811329679697e-10,2.6167148723588814e-09
1381,treated,ZC3H12A,-6.20622,-0.6671999,5.427413077400169e-10,2.5774891124437665e-09
1382,treated,CHCHD6,-6.2066245,-0.47746938,5.413469853885323e-10,2.571707875667261e-09
1383,treated,CCT5,-6.209186,-0.4272663,5.325971043823224e-10,2.5309683194518997e-09
1384,treated,ACAA2,-6.2112083,-0.47239447,5.257869347100402e-10,2.499422877071084e-09
1385,treated,NOV,-6.2114105,-2.3172185,5.251106101707924e-10,2.4970246685215822e-09
1386,treated,PCYT2,-6.215253,-1.993281,5.124205763528551e-10,2.4382762984805793e-09
1387,treated,TNFAIP3,-6.2223306,-1.6197823,4.898230294412798e-10,2.33151269696714e-09
1388,treated,TPM2,-6.225499,-0.43734145,4.800258596969167e-10,2.2856277172724748e-09
1389,treated,CDC42SE2,-6.229476,-0.751953,4.679977029831044e-10,2.2290864043757696e-09
1390,treated,PCMT,-6.2310266,-0.45021224,4.633888871196692e-10,2.207858133646896e-09
1391,treated,GLE,-6.234936,-0.60617083,4.519624750625992e-10,2.154828965751211e-09
1392,treated,TPRKB,-6.2399917,-0.45930073,4.3759397190124655e-10,2.087008729789601e-09
1393,treated,EEA,-6.240868,-0.92107373,4.351491895415737e-10,2.0760302109054987e-09
1394,treated,FAM211A,-6.2413397,-0.51698166,4.338382956878909e-10,2.070455866317383e-09
1395,treated,SNX27,-6.250575,-0.4820192,4.089446551992158e-10,1.9522942606291077e-09
1396,treated,TIA,-6.2507772,-0.4023512,4.0841544760113225e-10,1.950408571981483e-09
1397,treated,GGT,-6.251114,-2.1778615,4.0753492015252506e-10,1.946843346369656e-09
1398,treated,LAMP2,-6.252058,-0.5328662,4.050792902921277e-10,1.935748847920158e-09
1399,treated,C10orf54,-6.2555633,-1.4947073,3.960842009433061e-10,1.8946331823924042e-09
1400,treated,MAP3K7,-6.2559676,-0.88815486,3.9505893895698435e-10,1.8903511692205786e-09
1401,treated,METAP,-6.256507,-0.38410115,3.9369595210865517e-10,1.8844497944805588e-09
1402,treated,PHYH,-6.256574,-0.49230167,3.935259018575796e-10,1.884256476373755e-09
1403,treated,SLC35E2B,-6.2583942,-0.6209521,3.889615524563671e-10,1.8630155834858034e-09
1404,treated,FAM160A2,-6.2583942,-0.80885214,3.889615524563671e-10,1.8630155834858034e-09
1405,treated,CHCHD10,-6.2586637,-0.51657057,3.8828976294919116e-10,1.8610246817868224e-09
1406,treated,WDR20,-6.259405,-0.67964613,3.864481767903182e-10,1.8528092725558905e-09
1407,treated,UCHL3,-6.25981,-0.47773337,3.854472719657156e-10,1.8486203815860659e-09
1408,treated,PLEKHO,-6.266281,-3.6508627,3.697727871097544e-10,1.7746162953365094e-09
1409,treated,C5orf24,-6.269247,-0.68697864,3.627982974723073e-10,1.741719477656944e-09
1410,treated,ZNF76,-6.270528,-0.96420866,3.5982644320244685e-10,1.728023090752795e-09
1411,treated,ALG1L,-6.273561,-1.011045,3.5288232648627047e-10,1.6952350309085893e-09
1412,treated,PSMA6,-6.2745724,-0.56984913,3.5059682894931777e-10,1.6848125391175549e-09
1413,treated,ANKS3,-6.2790885,-0.93930805,3.4056349008249756e-10,1.6382219920155097e-09
1414,treated,PPP5C,-6.2805715,-0.644649,3.3733052006467405e-10,1.6232076548277626e-09
1415,treated,GRB2,-6.2811785,-0.5621714,3.3601659548816795e-10,1.6174207239596082e-09
1416,treated,MAX,-6.281785,-0.4287395,3.3470766827120626e-10,1.611654020979844e-09
1417,treated,MTFR,-6.281785,-0.45513442,3.3470766827120626e-10,1.611654020979844e-09
1418,treated,DTNB,-6.288256,-0.62141675,3.210518996089592e-10,1.5474382106525358e-09
1419,treated,SMYD4,-6.2916265,-0.9481506,3.1415654159783705e-10,1.514705661081542e-09
1420,treated,GRB14,-6.2924356,-2.4374166,3.125232965539199e-10,1.5073310804917238e-09
1421,treated,AL589743.,-6.2927723,-0.70841223,3.1184522744267473e-10,1.504560041566052e-09
1422,treated,SEC61A2,-6.2933116,-1.5314494,3.107633037816157e-10,1.4998380373810825e-09
1423,treated,TRIM26,-6.2933116,-0.44234946,3.107633037816157e-10,1.4998380373810825e-09
1424,treated,CRK,-6.294121,-0.5714291,3.091472874700955e-10,1.4930303693969516e-09
1425,treated,TDRP,-6.294188,-2.3803139,3.0901299044895257e-10,1.4928779179535169e-09
1426,treated,DFNB3,-6.2962775,-0.60191447,3.0487792221496275e-10,1.4733907434745058e-09
1427,treated,TAF6,-6.2997828,-0.44418582,2.9806270036807793e-10,1.440933852877215e-09
1428,treated,PTPN6,-6.300322,-0.8799811,2.970274959904357e-10,1.4364071786133149e-09
1429,treated,ACP6,-6.3023443,-0.43311864,2.9317665650721154e-10,1.4182567151673762e-09
1430,treated,PCCB,-6.3025465,-0.552848,2.9279426474897897e-10,1.41687853990415e-09
1431,treated,ANGPTL4,-6.3092203,-2.3632815,2.8044499227649717e-10,1.3580228682979195e-09
1432,treated,SLC16A3,-6.3105683,-1.7001058,2.7801268349645786e-10,1.346693438856842e-09
1433,treated,CYB5R,-6.3133993,-0.5419724,2.729717030942768e-10,1.3231570344783292e-09
1434,treated,HLA-DPB,-6.3138037,-5.05021,2.7225888934129573e-10,1.3201422021714079e-09
1435,treated,SDC4,-6.314343,-0.64343375,2.713112981174289e-10,1.3159865768499591e-09
1436,treated,EPS15,-6.31468,-0.46822017,2.707206900316827e-10,1.3135602896629092e-09
1437,treated,C1orf210,-6.31495,-1.0869956,2.7024910776406126e-10,1.3117100982055237e-09
1438,treated,B3GALT4,-6.3170395,-5.1190634,2.6662144655193314e-10,1.2949675338545095e-09
1439,treated,TMEM242,-6.3191967,-0.59782636,2.629266558534871e-10,1.2774490681587679e-09
1440,treated,IDH3B,-6.324117,-0.4769021,2.546840749021026e-10,1.2378157111964397e-09
1441,treated,MRAS,-6.324252,-0.46128863,2.5446184018899417e-10,1.2371493682256485e-09
1442,treated,ADAMTSL4,-6.3252635,-0.96015674,2.528011061045174e-10,1.2294865039862274e-09
1443,treated,SEPT4,-6.325668,-5.5516915,2.521397806807494e-10,1.2266807140450788e-09
1444,treated,CNPPD,-6.3309255,-0.54162127,2.4369479822600607e-10,1.186787133988043e-09
1445,treated,SDHB,-6.332072,-0.41141945,2.418912310448865e-10,1.1783987159048913e-09
1446,treated,FN3KRP,-6.333824,-0.9698546,2.391580248000839e-10,1.1654743180398455e-09
1447,treated,LGMN,-6.3341613,-0.8818743,2.3863587746182205e-10,1.1633198830175104e-09
1448,treated,RAB18,-6.3350377,-0.48884815,2.372834999307643e-10,1.1571153761724386e-09
1449,treated,C2orf70,-6.33706,-0.914383,2.341911355702798e-10,1.1424187922481725e-09
1450,treated,ANKZF,-6.339958,-0.46623945,2.298272909228465e-10,1.1215077876732053e-09
1451,treated,IGSF,-6.340228,-0.61754787,2.2942541341590174e-10,1.1199227772119195e-09
1452,treated,STK38L,-6.340363,-0.6644072,2.2922473214808283e-10,1.1193191557714852e-09
1453,treated,OST4,-6.341441,-0.24042037,2.276254428108458e-10,1.1118833394713314e-09
1454,treated,SLC1A5,-6.3419805,-0.5846182,2.268298905390971e-10,1.1087426738359096e-09
1455,treated,PTGES2,-6.342385,-0.44138056,2.2623500930860611e-10,1.1062069836045303e-09
1456,treated,ACO2,-6.3424525,-0.47503617,2.261360107085128e-10,1.10609508839317e-09
1457,treated,PPP3CA,-6.3426547,-0.52200335,2.2583926873519747e-10,1.1050155734881781e-09
1458,treated,TACR2,-6.343396,-1.9477389,2.2475446549794558e-10,1.1000781046197861e-09
1459,treated,ACP2,-6.346632,-0.7864377,2.20080044948798e-10,1.0779249117613524e-09
1460,treated,VPS25,-6.3471036,-0.5012575,2.19406342054162e-10,1.074987512721201e-09
1461,treated,ERO1L,-6.3536425,-1.1017597,2.1027556279138864e-10,1.0305984750369173e-09
1462,treated,GLS,-6.354249,-1.1642369,2.094474441167115e-10,1.026886051924444e-09
1463,treated,RAB28,-6.35553,-0.8618295,2.0770964244043383e-10,1.0187095929613177e-09
1464,treated,MT-CO,-6.3562036,-0.17423214,2.0680067572602501e-10,1.01459399718116e-09
1465,treated,BAG,-6.3578215,-0.52247006,2.0463498062162571e-10,1.0043078481571985e-09
1466,treated,UBAP,-6.3593044,-0.4547372,2.02669233775154e-10,9.949963868988304e-10
1467,treated,SGTA,-6.360383,-0.529486,2.0125119863490435e-10,9.883685091458026e-10
1468,treated,CLDN12,-6.365304,-1.2407576,1.9490345821440251e-10,9.575175979620343e-10
1469,treated,ATPAF2,-6.36645,-0.6343604,1.9345353639192095e-10,9.507158575743644e-10
1470,treated,TNFAIP,-6.3675957,-0.5225368,1.9201415410032284e-10,9.439613286149835e-10
1471,treated,MYO1B,-6.369753,-1.4230175,1.8933305830460815e-10,9.31095770992408e-10
1472,treated,PDHX,-6.3711686,-0.44599283,1.8759350272795098e-10,9.228533451735219e-10
1473,treated,ELMOD3,-6.371236,-0.7698028,1.8751105740771569e-10,9.227601375715965e-10
1474,treated,OPA,-6.3773026,-0.993317,1.8023415879605674e-10,8.875509304047091e-10
1475,treated,PPIA,-6.3783135,-0.26726598,1.7904847246351142e-10,8.823100718344348e-10
1476,treated,CD27-AS,-6.378853,-0.41049457,1.784192261042479e-10,8.795075284080496e-10
1477,treated,TMEM,-6.3819537,-0.56913704,1.748427713782451e-10,8.621700555373797e-10
1478,treated,NAF,-6.38283,-1.6660645,1.7384479370326757e-10,8.575398988784401e-10
1479,treated,STRIP,-6.384246,-1.0161002,1.7224442147173206e-10,8.499341028275756e-10
1480,treated,IER5L,-6.3851895,-0.80424196,1.711855133714693e-10,8.449958832588967e-10
1481,treated,NELFA,-6.387212,-0.40770698,1.6893779845896062e-10,8.341841954487312e-10
1482,treated,C11orf74,-6.388425,-0.554734,1.6760303881047785e-10,8.278746974826187e-10
1483,treated,USP48,-6.389234,-0.51534903,1.667189295477008e-10,8.237876518827569e-10
1484,treated,MFSD,-6.391728,-1.244807,1.6402151609499408e-10,8.107349224123993e-10
1485,treated,RP11-307C12.,-6.394559,-2.1828601,1.6101124843727998e-10,7.963973663344291e-10
1486,treated,BOK,-6.394829,-1.0322087,1.607273879879117e-10,7.952640116582679e-10
1487,treated,MPC,-6.395031,-0.45973495,1.6051481362007995e-10,7.944827219097417e-10
1488,treated,KIAA0196,-6.395098,-0.88033223,1.6044401656592966e-10,7.944028786153628e-10
1489,treated,TNFRSF2,-6.396042,-1.8035904,1.5945605582535827e-10,7.897803010409361e-10
1490,treated,CFB,-6.396379,-2.6417952,1.5910465537577433e-10,7.883085073033592e-10
1491,treated,TWSG,-6.4002213,-1.3843096,1.5515178960862765e-10,7.689856093426251e-10
1492,treated,GABBR,-6.401435,-1.0193864,1.5392357411582822e-10,7.631584370696745e-10
1493,treated,IFNGR,-6.405614,-0.9421647,1.4976534546164406e-10,7.427952219278538e-10
1494,treated,SH2D2A,-6.4063554,-0.6332063,1.4903915025550712e-10,7.394458625855341e-10
1495,treated,RNF14,-6.409254,-0.92397946,1.4623326015527955e-10,7.257724510165719e-10
1496,treated,RNASEH1-AS,-6.412018,-0.48227015,1.436059881905574e-10,7.132201710133904e-10
1497,treated,NDUFAF4,-6.41249,-0.45965526,1.4316206366297074e-10,7.112584988548002e-10
1498,treated,GORASP,-6.4131637,-1.3631904,1.425302113425777e-10,7.083615017887617e-10
1499,treated,STT3B,-6.4146466,-0.5247149,1.4114971422462167e-10,7.01740556658297e-10
1500,treated,DDX19B,-6.4165344,-0.70765096,1.394116050974226e-10,6.933365658027875e-10
1501,treated,DLG,-6.4198375,-0.5008024,1.3642011188907872e-10,6.786912242287202e-10
1502,treated,PAPSS2,-6.4238815,-1.2750007,1.3284241062185925e-10,6.617983925803424e-10
1503,treated,PAIP2B,-6.4271846,-1.6723528,1.2998879159537575e-10,6.478042247818931e-10
1504,treated,RP11-214N9.,-6.427994,-5.0644307,1.2929913090861904e-10,6.445883260254037e-10
1505,treated,C14orf80,-6.4289374,-3.268316,1.284990459987284e-10,6.408195389339468e-10
1506,treated,ACOT7,-6.429746,-0.900477,1.2781711186238524e-10,6.376375796718785e-10
1507,treated,M6PR,-6.432712,-0.45453975,1.2534681646320843e-10,6.257437089808812e-10
1508,treated,FASN,-6.4335213,-2.5460966,1.2468123832869465e-10,6.226349674888627e-10
1509,treated,SHISA4,-6.434195,-4.806081,1.2412922965132375e-10,6.200914284266198e-10
1510,treated,SLC35C2,-6.43433,-0.40272424,1.2401911491687015e-10,6.197543940756386e-10
1511,treated,CCDC53,-6.434465,-0.74194247,1.2390909566060372e-10,6.194176051392821e-10
1512,treated,CST6,-6.436622,-3.4123101,1.221617068730937e-10,6.108926098691664e-10
1513,treated,LINC00094,-6.437161,-1.3945811,1.2172863702486584e-10,6.089365071412566e-10
1514,treated,RPRD1A,-6.4431605,-0.46107307,1.1701080547161236e-10,5.861430627761017e-10
1515,treated,PPAP2A,-6.4463964,-1.8312734,1.1454104054570668e-10,5.739691038655895e-10
1516,treated,DSCC,-6.449834,-2.8896089,1.1197275146623069e-10,5.612928679914675e-10
1517,treated,AC013449.,-6.451654,-3.0089586,1.1063594740979072e-10,5.547831565766317e-10
1518,treated,DAD,-6.453407,-0.45883375,1.0936340562963103e-10,5.4859130500856e-10
1519,treated,SPG7,-6.4574513,-0.41047838,1.0648113152059587e-10,5.343176116219956e-10
1520,treated,INPP,-6.4575186,-1.5158502,1.0643372838291236e-10,5.342642282765051e-10
1521,treated,CLIP4,-6.45799,-0.88099796,1.0610248355903354e-10,5.327855186868954e-10
1522,treated,PET117,-6.458597,-0.48700967,1.0567807786313407e-10,5.30837824924668e-10
1523,treated,MESP,-6.4591365,-1.440934,1.053022218667654e-10,5.291327414134975e-10
1524,treated,FAM122B,-6.463046,-1.6567541,1.0261607530410908e-10,5.163493096673522e-10
1525,treated,CCDC,-6.4634504,-1.4872371,1.0234205166119579e-10,5.15148837804121e-10
1526,treated,MPV17,-6.4652033,-0.46810544,1.0116285936433155e-10,5.093896993355738e-10
1527,treated,HIST1H4H,-6.46763,-0.67899966,9.955203434506467e-11,5.014523962226966e-10
1528,treated,NDUFA,-6.4682364,-0.52742434,9.915326254456099e-11,4.996169248604578e-10
1529,treated,TASP,-6.4684386,-0.6535802,9.902068596451269e-11,4.991219592217476e-10
1530,treated,CAP2,-6.4701915,-0.7502561,9.787892497014308e-11,4.935380075177374e-10
1531,treated,SHISA5,-6.4714046,-0.58167994,9.709602527036741e-11,4.89760305181874e-10
1532,treated,APEX2,-6.473292,-0.739803,9.589033511097516e-11,4.838466492474621e-10
1533,treated,TMEM24,-6.4734945,-0.9242978,9.576202550241021e-11,4.835350085479587e-10
1534,treated,GUCD,-6.4755163,-0.88049424,9.448812646555444e-11,4.772684928041144e-10
1535,treated,ISY,-6.4756513,-0.45667413,9.440379147190997e-11,4.770083093427662e-10
1536,treated,FDX1L,-6.4776063,-0.45950037,9.318917262760703e-11,4.71034802304134e-10
1537,treated,ENHO,-6.4796286,-2.8927603,9.1948751082642e-11,4.6492667040116685e-10
1538,treated,PIGA,-6.481651,-1.1481776,9.072447728695087e-11,4.5889596377792207e-10
1539,treated,DHRS7B,-6.485021,-0.5843832,8.871934847918762e-11,4.4906637830008866e-10
1540,treated,PHLDA,-6.4854255,-2.677471,8.84816644335296e-11,4.4801935454635967e-10
1541,treated,PSAP,-6.492099,-0.41984135,8.464859356419168e-11,4.2905942158173473e-10
1542,treated,PTPLAD2,-6.4949975,-0.72222155,8.303475094789402e-11,4.2102616914682347e-10
1543,treated,GNPTG,-6.496211,-2.080144,8.236815736814195e-11,4.177919940222823e-10
1544,treated,PCGF,-6.4969525,-0.4443103,8.19633735883339e-11,4.1588398917097354e-10
1545,treated,PCGF3,-6.497424,-0.9534852,8.170679734562452e-11,4.147269224682555e-10
1546,treated,DVL,-6.5016036,-0.6279914,7.946828399248031e-11,4.0350562647754153e-10
1547,treated,CBR4,-6.5029516,-0.8642835,7.875905997576007e-11,4.0004427108274917e-10
1548,treated,YIPF5,-6.505783,-0.43659547,7.728977709431094e-11,3.927185457113729e-10
1549,treated,RIMKLB,-6.5091534,-0.42080826,7.557555367840976e-11,3.8414268837168614e-10
1550,treated,SEC22A,-6.5095577,-0.78183347,7.537236227359517e-11,3.832439358152152e-10
1551,treated,ZBTB7B,-6.509962,-0.77005434,7.516970512579992e-11,3.8234727157442225e-10
1552,treated,NRSN2,-6.5125914,-1.2563512,7.386536177401378e-11,3.7610772154869245e-10
1553,treated,NDUFAF7,-6.513333,-0.7376793,7.350148932654209e-11,3.7451740634407775e-10
1554,treated,FAM171B,-6.513737,-2.0393274,7.330375289019915e-11,3.7364087583317223e-10
1555,treated,ALDOC,-6.5141416,-0.8100441,7.310653670132903e-11,3.727663829276188e-10
1556,treated,TRMT61B,-6.514546,-1.1377246,7.290983942333051e-11,3.7189392295536644e-10
1557,treated,AC091729.,-6.51522,-4.4031725,7.258316014225684e-11,3.7035761347867855e-10
1558,treated,U2AF1L4,-6.5200734,-0.53449225,7.027295739116185e-11,3.5869568556668916e-10
1559,treated,C14orf15,-6.5202084,-1.0144073,7.020982259141533e-11,3.584993471182177e-10
1560,treated,ABCD3,-6.522837,-0.77888584,6.898972324988775e-11,3.5239320149995385e-10
1561,treated,DPAGT,-6.52614,-0.5745967,6.748614036946143e-11,3.450769147955713e-10
1562,treated,ST5,-6.5279603,-0.5702463,6.66713803086614e-11,3.410307985376513e-10
1563,treated,ATF2,-6.529578,-0.81461215,6.595523111386523e-11,3.3748641498122873e-10
1564,treated,HDAC2,-6.5303197,-0.47301063,6.562951569855856e-11,3.35938049359441e-10
1565,treated,HBP,-6.5311956,-0.5397877,6.524660718232892e-11,3.340957348744199e-10
1566,treated,GALNT18,-6.5339594,-2.0059814,6.405322952079295e-11,3.2810064553971205e-10
1567,treated,SPR,-6.5361166,-1.1793841,6.31366711254903e-11,3.2351978307321057e-10
1568,treated,HADH,-6.5365887,-0.536138,6.293789058617208e-11,3.2261496507874876e-10
1569,treated,RP11-629O1.2,-6.540026,-1.8437839,6.150799371220769e-11,3.153966706513063e-10
1570,treated,RNF44,-6.5433292,-1.1336576,6.016412450451634e-11,3.086145631131774e-10
1571,treated,PPIL,-6.5435314,-0.6000684,6.00827863940337e-11,3.083061623863339e-10
1572,treated,THYN,-6.5435314,-0.6252489,6.00827863940337e-11,3.083061623863339e-10
1573,treated,CCND3,-6.5438013,-1.3429729,5.997450287282308e-11,3.079680126317544e-10
1574,treated,NRM,-6.54488,-1.2448013,5.954327440380305e-11,3.0586174041571793e-10
1575,treated,FBXO28,-6.5455537,-1.0978706,5.927529826840092e-11,3.0470061352543407e-10
1576,treated,CD83,-6.5466323,-1.8027359,5.884898826848211e-11,3.026162411597955e-10
1577,treated,TRIB2,-6.5471044,-2.4769728,5.866342205558228e-11,3.0176879621653865e-10
1578,treated,IGFBP7,-6.5471716,-3.450609,5.86369593622904e-11,3.017394806844207e-10
1579,treated,TNF,-6.550677,-4.426075,5.7276872008829473e-11,2.9484502445352813e-10
1580,treated,PIGU,-6.551216,-1.4648134,5.707038541653936e-11,2.9388619449792697e-10
1581,treated,C15orf65,-6.5565414,-0.95375806,5.507003539449933e-11,2.837864377137817e-10
1582,treated,MTFMT,-6.556946,-1.8283013,5.492094396044585e-11,2.83118537649237e-10
1583,treated,PMM,-6.560923,-0.7371879,5.347575057443118e-11,2.7576636172733633e-10
1584,treated,DHRS12,-6.562271,-0.9680285,5.299434929508269e-11,2.733808604743137e-10
1585,treated,CPNE,-6.563215,-0.9537402,5.265989349003563e-11,2.717519787632094e-10
